ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,estimated_sg_employment_thousands,employment_thousands,employment_basis,employment_family_code,employment_family_total_thousands,employment_weight_within_family,employment_estimate_method,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,task_signal,exposure_v7,bottleneck,displacement_pressure,demand_signal_bonus,demand_persistence,demand_resilience,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,profile,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,exposure_blend_strategy,exposure_agreement,exposure_source_count,exposure_source_weights,signal_conflict,signal_conflict_reasons,confidence_level,confidence_score,confidence_source_coverage,confidence_signal_agreement,confidence_sensitivity,structural_model_version,baseline_v6_exposure,baseline_v6_net_risk,task_primitives_matched_task_weight_share,task_primitives_task_effective_coverage,task_primitives_task_exposure_concentration,task_primitives_method,uncertainty_exposure_p10,uncertainty_exposure_p50,uncertainty_exposure_p90,uncertainty_net_risk_p10,uncertainty_net_risk_p50,uncertainty_net_risk_p90,uncertainty_method,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
32143,Dental technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3032,2642,3649,1.1,1.1,estimated_sg_submajor_weighted_2025,32,17.1,0.066682,wage_only,derived_from_official_sg,0.16,external_proxy,0.2279,0.0610,0.2307,0.8057,0.0448,0.0000,0.3381,0.1774,0.3192,0.8226,0.0369,very_low,0.0593,very_low,stable,,true,-0.3217,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,medium,0.6404,1.0000,0.4500,0.6500,V7,0.2279,0.0379,1.0000,0.0610,1.0000,anthropic_task_penetration_v1,0.1467,0.2307,0.3190,0.0190,0.0354,0.0578,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
31131,Electrical engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4235,3081,5461,2.1,2.1,estimated_sg_submajor_weighted_2025,31,105.4,0.020228,wage_only,derived_from_official_sg,0.83,external_proxy,0.3491,0.0183,0.3504,0.5071,0.1727,0.0000,0.3990,0.2314,0.4256,0.7686,0.1327,low,0.0756,very_low,stable,,true,-0.0639,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,medium,0.6980,1.0000,0.8500,0.6500,V7,0.3491,0.1391,1.0000,0.0183,1.0000,anthropic_task_penetration_v1,0.2977,0.3504,0.4047,0.1069,0.1311,0.1605,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31182,Electrical/Electronics draughtsman,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3518,2400,4400,1.9,1.9,estimated_sg_submajor_weighted_2025,31,105.4,0.018437,wage_only,derived_from_official_sg,0.26,external_proxy,0.3769,0.0389,0.3798,0.6212,0.1439,0.0000,0.3199,0.1761,0.3202,0.8239,0.1185,low,0.0756,very_low,stable,,false,,false,false,reliability_weighted,aligned_mid,2,aioe:0.4745|ilo:0.5255,false,,medium,0.6955,0.5500,0.8500,0.8500,V7,0.3769,0.1222,1.0000,0.1142,0.3403,anthropic_task_penetration_v1,0.3171,0.3798,0.4365,0.0924,0.1171,0.1443,bootstrap_v2,submajor_fallback,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31141,Electronics engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4071,3287,5374,2.1,2.1,estimated_sg_submajor_weighted_2025,31,105.4,0.019833,wage_only,derived_from_official_sg,0.63,external_proxy,0.3612,0.0183,0.3626,0.3538,0.2343,0.0000,0.3206,0.1771,0.3223,0.8229,0.1928,moderate,0.0413,very_low,stable,,true,-0.205,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7051,1.0000,0.4500,0.8500,V7,0.3612,0.1996,1.0000,0.0183,1.0000,anthropic_task_penetration_v1,0.2488,0.3626,0.4755,0.1340,0.1921,0.2520,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
33330,Employment agent/Labour contractor,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4522,3084,7335,9,9,estimated_sg_submajor_weighted_2025,33,258.9,0.034800,wage_only,derived_from_official_sg,1.45,external_proxy,0.7063,0.1179,0.7230,0.1159,0.6392,0.0000,0.5006,0.3018,0.5595,0.6982,0.4463,high,0.0469,very_low,at_risk,,true,0.0064,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7564,1.0000,0.4500,0.6500,V7,0.7063,0.4673,1.0000,0.3508,0.3361,anthropic_task_penetration_v1,0.5559,0.7230,0.8860,0.3289,0.4457,0.5618,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
32200,Enrolled/Assistant nurse (excluding registered nurse),ASSOCIATE PROFESSIONALS AND TECHNICIANS,4904,3344,6705,1.5,1.5,estimated_sg_submajor_weighted_2025,32,17.1,0.084804,wage_only,derived_from_official_sg,15.95,external_proxy,0.1659,0.0078,0.1662,0.6310,0.0613,0.0000,0.5375,0.3080,0.5649,0.6920,0.0424,very_low,0.0592,very_low,stable,,true,-0.0668,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,high,0.8372,0.8200,0.9500,0.6500,V7,0.1659,0.0457,0.9920,0.0564,0.1380,anthropic_task_penetration_v1,0.1446,0.1662,0.1891,0.0338,0.0422,0.0520,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
32571,Environmental inspector (environmental public health),ASSOCIATE PROFESSIONALS AND TECHNICIANS,7373,4794,10408,1.7,1.7,estimated_sg_submajor_weighted_2025,32,17.1,0.103984,wage_only,derived_from_official_sg,2.72,external_proxy,0.3549,0.0080,0.3555,0.2513,0.2661,0.0000,0.4283,0.2665,0.4971,0.7335,0.1952,moderate,0.0444,very_low,stable,,true,0.2179,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8339,1.0000,0.4500,0.8500,V7,0.3549,0.2063,1.0000,0.1009,0.0788,anthropic_task_penetration_v1,0.2795,0.3555,0.4339,0.1456,0.1949,0.2475,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
33320,Exhibition/Conference/Event planner (including wedding planner/coordinator),ASSOCIATE PROFESSIONALS AND TECHNICIANS,3740,3000,4861,8.2,8.2,estimated_sg_submajor_weighted_2025,33,258.9,0.031648,wage_only,derived_from_official_sg,3.67,external_proxy,0.7952,0.0532,0.8037,0.5294,0.3782,0.0000,0.3074,0.1694,0.3081,0.8306,0.3141,high,0.1311,very_low,mixed,,true,-0.1517,false,false,reliability_weighted,consensus_high,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8789,1.0000,0.9500,0.6500,V7,0.7952,0.3223,1.0000,0.1053,0.5052,anthropic_task_penetration_v1,0.7668,0.8037,0.8422,0.2688,0.3148,0.3597,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
33121,Financial markets back office administrator,ASSOCIATE PROFESSIONALS AND TECHNICIANS,5366,4000,6700,9.8,9.8,estimated_sg_submajor_weighted_2025,33,258.9,0.037909,wage_only,derived_from_official_sg,2.54,external_proxy,0.9081,0.0232,0.9124,0.2888,0.6489,0.0000,0.4197,0.2442,0.4494,0.7558,0.4904,high,0.1184,very_low,at_risk,,true,-0.1831,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8405,1.0000,0.8500,0.6500,V7,0.9081,0.5153,1.0000,0.0463,0.5012,anthropic_task_penetration_v1,0.8673,0.9124,0.9594,0.4377,0.4890,0.5449,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
31711,Fire and safety inspector,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3810,2504,7464,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.019187,wage_only,derived_from_official_sg,1.25,external_proxy,0.2344,0.0000,0.2344,0.8004,0.0468,0.0000,0.4814,0.2842,0.5245,0.7158,0.0335,very_low,0.0984,very_low,stable,,true,-0.1203,false,false,reliability_weighted,consensus_low,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,,medium,0.6844,0.8200,0.9500,0.6500,V7,0.2344,0.0358,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.1742,0.2344,0.2967,0.0195,0.0327,0.0490,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31593,Flight operations officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3778,2848,5200,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.019106,wage_only,derived_from_official_sg,0.18,external_proxy,0.3146,0.0882,0.3202,0.6212,0.1213,0.0000,0.3028,0.1633,0.2956,0.8367,0.1015,low,0.0588,very_low,stable,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,,low,0.4150,0.1000,0.2500,0.8500,V7,0.3146,0.1033,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.3202,0.3202,0.3202,0.0845,0.1010,0.1187,bootstrap_v2,submajor_fallback,GCE O-Level / Secondary,external_proxy,false,false,false,false
31522,Harbour pilot,ASSOCIATE PROFESSIONALS AND TECHNICIANS,8833,7093,10052,3.2,3.2,estimated_sg_submajor_weighted_2025,31,105.4,0.029214,wage_only,derived_from_official_sg,0.49,external_proxy,0.1523,0.0000,0.1523,0.7772,0.0339,0.0000,0.3375,0.1887,0.3443,0.8113,0.0275,very_low,0.0408,very_low,stable,,true,0.0758,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8939,1.0000,0.8500,0.8500,V7,0.1523,0.0287,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.0817,0.1523,0.2199,0.0131,0.0258,0.0438,bootstrap_v2,direct,GCE O-Level / Secondary,external_proxy,false,false,false,false
36203,Information technology trainer (extracurriculum),ASSOCIATE PROFESSIONALS AND TECHNICIANS,6119,4249,8550,9.2,9.2,estimated_sg_submajor_weighted_2025,36,51.2,0.178897,wage_only,derived_from_official_sg,1.44,external_proxy,0.9046,0.0063,0.9058,0.7041,0.2680,0.0000,0.5110,0.3114,0.5784,0.6886,0.1846,moderate,0.3689,low,ai_leveraged,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,,low,0.3775,0.1000,0.2500,0.6500,V7,0.9046,0.1980,1.0000,0.2466,0.0255,anthropic_task_penetration_v1,0.9058,0.9058,0.9058,0.1407,0.1849,0.2299,bootstrap_v2,submajor_fallback,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31144,Instrumentation technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3626,2826,4580,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.018718,wage_only,derived_from_official_sg,0.63,external_proxy,0.3612,0.0000,0.3612,0.3538,0.2334,0.0000,0.3598,0.2075,0.3812,0.7925,0.1850,moderate,0.0487,very_low,stable,,true,-0.205,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.7051,1.0000,0.4500,0.8500,V7,0.3612,0.1934,1.0000,0.0000,0.0000,anthropic_task_penetration_v1,0.2479,0.3612,0.4737,0.1291,0.1848,0.2443,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
33211,Insurance sales agent/broker (including independent financial planner),ASSOCIATE PROFESSIONALS AND TECHNICIANS,5780,4350,6887,10.2,10.2,estimated_sg_submajor_weighted_2025,33,258.9,0.039344,wage_only,derived_from_official_sg,3.91,external_proxy,0.8493,0.0662,0.8605,0.0018,0.8590,0.0000,0.4168,0.2430,0.4473,0.7570,0.6503,very_high,0.0007,very_low,at_risk,,true,-0.1154,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8939,1.0000,0.8500,0.8500,V7,0.8493,0.6771,1.0000,0.2580,0.2567,anthropic_task_penetration_v1,0.7921,0.8605,0.9306,0.5796,0.6390,0.6966,bootstrap_v2,direct,GCE O-Level / Secondary,external_proxy,false,partial,false,false
34321,Interior designer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4700,3430,6000,2.9,2.9,estimated_sg_submajor_weighted_2025,34,38.8,0.074968,wage_only,derived_from_official_sg,0.89,external_proxy,0.4838,0.0000,0.4838,0.3324,0.3229,0.0000,0.3545,0.2028,0.3719,0.7972,0.2574,moderate,0.0598,very_low,at_risk,,true,-0.0223,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.7253,1.0000,0.4500,0.6500,V7,0.4838,0.2689,0.9222,0.0000,0.0000,anthropic_task_penetration_v1,0.4006,0.4811,0.5690,0.2059,0.2535,0.3117,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
33393,International market agent/representative (e.g. junket operator),ASSOCIATE PROFESSIONALS AND TECHNICIANS,9530,5124,19300,13.2,13.2,estimated_sg_submajor_weighted_2025,33,258.9,0.050520,wage_only,derived_from_official_sg,18.37,external_proxy,0.7773,0.0631,0.7871,0.5241,0.3746,0.0000,0.5313,0.3494,0.6584,0.6506,0.2437,moderate,0.2716,low,ai_leveraged,,true,-0.0072,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.8564,1.0000,0.8500,0.6500,V7,0.7773,0.2603,1.0000,0.2758,0.2289,anthropic_task_penetration_v1,0.7368,0.7871,0.8390,0.2041,0.2428,0.2854,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
35121,IT Infrastructure technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4100,3200,5249,2.7,2.7,estimated_sg_submajor_weighted_2025,35,22.4,0.118453,wage_only,derived_from_official_sg,6.72,external_proxy,0.7545,0.0000,0.7545,0.5508,0.3389,0.0000,0.3217,0.1773,0.3225,0.8227,0.2788,moderate,0.1340,very_low,mixed,,true,0.5922,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.6622,1.0000,0.4500,0.6500,V7,0.7545,0.2897,,,,,0.6076,0.7545,0.8953,0.2090,0.2780,0.3480,bootstrap_v2,submajor_fallback,University Degree,external_proxy,false,false,false,false
35122,IT security technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4542,3859,7000,2.8,2.8,estimated_sg_submajor_weighted_2025,35,22.4,0.124675,wage_only,derived_from_official_sg,6.72,external_proxy,0.7545,0.0288,0.7588,0.5508,0.3409,0.0000,0.4589,0.2689,0.4957,0.7311,0.2492,moderate,0.2072,low,ai_leveraged,,true,0.5922,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,medium,0.6947,1.0000,0.4500,0.6500,V7,0.7545,0.2633,1.0000,0.1420,0.2028,anthropic_task_penetration_v1,0.6111,0.7588,0.9004,0.1829,0.2473,0.3135,bootstrap_v2,submajor_fallback,University Degree,external_proxy,false,false,false,false
35123,IT support technician (including IT user helpdesk technician),ASSOCIATE PROFESSIONALS AND TECHNICIANS,5148,3760,7447,3,3,estimated_sg_submajor_weighted_2025,35,22.4,0.132732,wage_only,derived_from_official_sg,6.72,external_proxy,0.7545,0.0000,0.7545,0.5508,0.3389,0.0000,0.4279,0.2536,0.4685,0.7464,0.2530,moderate,0.1947,very_low,mixed,,true,0.5922,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,high_risk_but_positive_labour_market|divergent_exposure_sources,medium,0.6622,1.0000,0.4500,0.6500,V7,0.7545,0.2675,,,,,0.6076,0.7545,0.8953,0.1896,0.2536,0.3175,bootstrap_v2,submajor_fallback,University Degree,external_proxy,false,false,false,false
34342,Kitchen operations head/supervisor,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3949,3329,4000,2.7,2.7,estimated_sg_submajor_weighted_2025,34,38.8,0.068718,wage_only,derived_from_official_sg,1.55,external_proxy,0.5376,0.0882,0.5471,0.7594,0.1317,0.0000,0.2844,0.1493,0.2687,0.8507,0.1120,low,0.1116,very_low,stable,,true,-0.0483,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8339,1.0000,0.4500,0.8500,V7,0.5376,0.1137,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.4360,0.5471,0.6627,0.0733,0.1111,0.1521,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
31123,Land surveying technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3400,2560,5494,1.9,1.9,estimated_sg_submajor_weighted_2025,31,105.4,0.018125,wage_only,derived_from_official_sg,0.57,external_proxy,0.4629,0.0644,0.4688,0.4340,0.2653,0.0000,0.3687,0.2098,0.3842,0.7902,0.2097,moderate,0.0782,very_low,stable,,true,-0.106,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,high,0.7575,1.0000,0.8500,0.8500,V7,0.4629,0.2167,1.0000,0.3167,0.2034,anthropic_task_penetration_v1,0.3989,0.4688,0.5410,0.1696,0.2098,0.2511,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31602,Landscape operations officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3325,2830,3903,1.9,1.9,estimated_sg_submajor_weighted_2025,31,105.4,0.017924,wage_only,derived_from_official_sg,14.13,external_proxy,0.2309,0.0882,0.2349,0.8957,0.0245,0.0000,0.3430,0.1829,0.3302,0.8171,0.0200,very_low,0.0695,very_low,stable,,true,0.3678,false,false,reliability_weighted,divergent,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.6258,0.8200,0.4500,0.8500,V7,0.2309,0.0205,1.0000,0.1306,0.6756,anthropic_task_penetration_v1,0.0765,0.2349,0.3882,0.0041,0.0167,0.0411,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
36201,Language instructor (extracurriculum),ASSOCIATE PROFESSIONALS AND TECHNICIANS,4329,3905,4900,7.7,7.7,estimated_sg_submajor_weighted_2025,36,51.2,0.150472,wage_only,derived_from_official_sg,1.44,external_proxy,0.9046,0.0300,0.9101,0.7041,0.2693,0.0000,0.4044,0.2210,0.4012,0.7790,0.2098,moderate,0.2570,low,ai_leveraged,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,,low,0.4150,0.1000,0.2500,0.8500,V7,0.9046,0.2194,0.9889,0.1913,0.1570,anthropic_task_penetration_v1,0.9101,0.9101,0.9101,0.1636,0.2092,0.2552,bootstrap_v2,submajor_fallback,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
34110,Legal associate professional (e.g. paralegal),ASSOCIATE PROFESSIONALS AND TECHNICIANS,4557,3535,7200,2.9,2.9,estimated_sg_submajor_weighted_2025,34,38.8,0.073819,wage_only,derived_from_official_sg,5.73,external_proxy,0.7815,0.1204,0.8003,0.1364,0.6912,0.0000,0.4151,0.2419,0.4453,0.7581,0.5240,very_high,0.0486,very_low,at_risk,,true,-0.0067,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,high_risk_but_positive_labour_market,high,0.8639,1.0000,0.8500,0.6500,V7,0.7815,0.5397,0.6113,0.1204,1.0000,anthropic_task_penetration_v1,0.7344,0.8003,0.8682,0.4630,0.5232,0.5856,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
34331,Library officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,2936,2300,3312,2.3,2.3,estimated_sg_submajor_weighted_2025,34,38.8,0.059252,wage_only,derived_from_official_sg,1.33,external_proxy,0.5456,0.0248,0.5483,0.6328,0.2013,0.0000,0.3332,0.1797,0.3253,0.8203,0.1652,moderate,0.1129,very_low,stable,,true,-0.6444,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,divergent_exposure_sources,high,0.8039,1.0000,0.4500,0.6500,V7,0.5456,0.1710,1.0000,0.0593,0.4182,anthropic_task_penetration_v1,0.3855,0.5483,0.7152,0.1066,0.1654,0.2265,bootstrap_v2,direct,University Degree,external_proxy,false,false,false,false
31132,Lift technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4374,3207,5669,2.2,2.2,estimated_sg_submajor_weighted_2025,31,105.4,0.020558,wage_only,derived_from_official_sg,0.83,external_proxy,0.3491,0.0000,0.3491,0.5071,0.1720,0.0000,0.3600,0.2045,0.3745,0.7955,0.1369,low,0.0663,very_low,stable,,true,-0.0639,false,false,reliability_weighted,aligned_mid,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,false,,medium,0.6980,1.0000,0.8500,0.6500,V7,0.3491,0.1431,,,,,0.2966,0.3491,0.4032,0.1112,0.1362,0.1664,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31595,Load control officer (aircraft),ASSOCIATE PROFESSIONALS AND TECHNICIANS,4229,3335,4797,2.1,2.1,estimated_sg_submajor_weighted_2025,31,105.4,0.020214,wage_only,derived_from_official_sg,0.18,external_proxy,0.3146,0.0217,0.3160,0.6212,0.1197,0.0000,0.2666,0.1412,0.2545,0.8588,0.1028,low,0.0500,very_low,stable,,false,,false,false,reliability_weighted,insufficient_data,1,aioe:1.0000,false,,low,0.4150,0.1000,0.2500,0.8500,V7,0.3146,0.1055,1.0000,0.3080,0.0705,anthropic_task_penetration_v1,0.3160,0.3160,0.3160,0.0850,0.1026,0.1202,bootstrap_v2,submajor_fallback,GCE O-Level / Secondary,external_proxy,false,false,false,false
33461,Logistics/Production planner,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4282,3331,5815,8.8,8.8,estimated_sg_submajor_weighted_2025,33,258.9,0.033864,wage_only,derived_from_official_sg,4.8,external_proxy,0.7333,0.0139,0.7353,0.3414,0.4843,0.0000,0.3338,0.1891,0.3460,0.8109,0.3927,high,0.0869,very_low,at_risk,,true,-0.024,false,false,reliability_weighted,consensus_high,3,aioe:0.3193|anthropic:0.3486|eloundou:0.3321,false,high_risk_but_positive_labour_market,high,0.7111,0.8200,0.9500,0.8500,V7,0.7333,0.4078,1.0000,0.1124,0.1236,anthropic_task_penetration_v1,0.6923,0.7353,0.7798,0.3475,0.3917,0.4391,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31153,Machining/Tooling technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3641,2695,4900,2,2,estimated_sg_submajor_weighted_2025,31,105.4,0.018756,wage_only,derived_from_official_sg,0.58,external_proxy,0.3919,0.0000,0.3919,0.5437,0.1789,0.0000,0.3338,0.1860,0.3392,0.8140,0.1456,low,0.0723,very_low,stable,,true,0.2582,false,false,reliability_weighted,divergent,4,aioe:0.2359|anthropic:0.2576|eloundou:0.2453|ilo:0.2612,true,divergent_exposure_sources|low_risk_but_high_observed_usage,medium,0.7639,1.0000,0.4500,0.6500,V7,0.3919,0.1516,,,,,0.3103,0.3919,0.4742,0.1095,0.1436,0.1830,bootstrap_v2,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
