ssoc,title,major_group,gross_wage_median,gross_wage_25th,gross_wage_75th,employment_thousands,employment_basis,employment_tier,bls_proxy_employment,wage_pool_proxy_tier,exposure,bottleneck,market_resilience,market_modifier,net_risk,risk_band,augmentation,augmentation_band,impact_type,anthropic_calibrated,anthropic_gap,sol_match,jobs_in_demand_match,confidence_level,confidence_score,match_quality,education_label,education_tier,pwm_covered,licensed_profession,foreign_worker_dependency,skillsfuture_eligible
31172,Production engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4380,3343,5893,2.1,estimated_sg_submajor,derived_from_official_sg,1.03,external_proxy,0.2835,0.5490,0.4796,0.8321,0.1064,low,0.0747,very_low,stable,true,-0.2736,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
33232,Purchasing agent,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4248,3570,5237,8.9,estimated_sg_submajor,derived_from_official_sg,12.3,external_proxy,0.6966,0.6230,0.4108,0.8562,0.2249,moderate,0.1783,very_low,ai_leveraged,true,0.3515,false,false,high,0.8008,direct,University Degree,external_proxy,false,partial,false,false
31175,Quality assurance technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4292,3300,5651,2.1,estimated_sg_submajor,derived_from_official_sg,1.03,external_proxy,0.2835,0.5490,0.4611,0.8386,0.1072,low,0.0718,very_low,stable,true,-0.2736,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
33340,Real estate agent,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3800,2966,6109,8.9,estimated_sg_submajor,derived_from_official_sg,4.06,external_proxy,0.6620,0.7522,0.4832,0.8309,0.1363,low,0.2406,low,ai_leveraged,true,0.1255,false,false,high,0.7162,direct,University Degree,external_proxy,false,false,false,false
36991,Relief teacher,ASSOCIATE PROFESSIONALS AND TECHNICIANS,2765,1732,3332,6.5,estimated_sg_submajor,derived_from_official_sg,2.34,external_proxy,0.9046,0.3645,0.4090,0.8568,0.4926,high,0.1349,very_low,mixed,false,,false,false,high,0.8000,direct,University Degree,external_proxy,false,false,false,false
31124,Resident technical officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3800,2888,4921,2.1,estimated_sg_submajor,derived_from_official_sg,0.57,external_proxy,0.4671,0.7077,0.4208,0.8527,0.1164,low,0.1391,very_low,ai_leveraged,true,-0.1078,false,false,medium,0.6322,direct,University Degree,external_proxy,false,false,false,false
31597,Road transport operations officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4507,3875,5881,2.1,estimated_sg_submajor,derived_from_official_sg,0.18,external_proxy,0.3182,0.6337,0.4361,0.8474,0.0988,low,0.0879,very_low,stable,false,,false,false,medium,0.6667,submajor_fallback,GCE O-Level / Secondary,external_proxy,false,false,false,false
31214,Rolling stock engineering technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,2970,2567,3436,2.1,estimated_sg_submajor,derived_from_official_sg,1.03,external_proxy,0.2925,0.5490,0.3113,0.8910,0.1175,low,0.0500,very_low,stable,true,-0.2736,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
33394,Safety and security consultant,ASSOCIATE PROFESSIONALS AND TECHNICIANS,8318,6175,14833,8.9,estimated_sg_submajor,derived_from_official_sg,18.37,external_proxy,0.7786,0.5027,0.6343,0.7780,0.3012,high,0.2483,low,mixed,true,-0.0072,false,false,high,0.8333,direct,University Degree,external_proxy,false,false,false,false
31720,"Safety inspector (vehicles, processes and products)",ASSOCIATE PROFESSIONALS AND TECHNICIANS,3964,3300,5378,2.1,estimated_sg_submajor,derived_from_official_sg,1.27,external_proxy,0.5289,0.4046,0.4211,0.8526,0.2685,moderate,0.0901,very_low,at_risk,true,0.152,false,false,high,0.7067,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31142,Semi-conductor technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4462,3217,8770,2.1,estimated_sg_submajor,derived_from_official_sg,0.63,external_proxy,0.3613,0.5089,0.5687,0.8009,0.1421,low,0.1046,very_low,stable,true,-0.2086,false,false,medium,0.6629,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
33312,Shipping agent/Boarding officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4046,3307,5370,8.9,estimated_sg_submajor,derived_from_official_sg,4.55,external_proxy,0.8978,0.0062,0.4272,0.8505,0.7588,very_high,0.0024,very_low,at_risk,true,-0.0585,false,false,high,0.8098,direct,GCE O-Level / Secondary,external_proxy,false,false,false,false
34122,Social work associate,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3378,2835,4014,2.6,estimated_sg_submajor,derived_from_official_sg,3.92,external_proxy,0.3522,0.7273,0.3391,0.8813,0.0846,low,0.0869,very_low,stable,true,-0.2932,false,false,medium,0.6753,direct,University Degree,external_proxy,false,false,false,false
32111,Sonographer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,5200,3950,8247,1.4,estimated_sg_submajor,derived_from_official_sg,2.23,external_proxy,0.2491,0.5285,0.5666,0.8017,0.0941,low,0.0746,very_low,stable,true,-0.0963,false,false,medium,0.6752,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
34221,Sports coach,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4896,3380,7100,2.6,estimated_sg_submajor,derived_from_official_sg,4.67,external_proxy,0.3438,0.9269,0.5566,0.8052,0.0202,very_low,0.1774,very_low,ai_leveraged,true,-0.2594,false,false,high,0.8333,direct,University Degree,external_proxy,false,false,false,false
33133,Tax associate professional,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4300,3600,5025,8.9,estimated_sg_submajor,derived_from_official_sg,24.07,external_proxy,0.8939,0.3021,0.4014,0.8595,0.5362,very_high,0.1084,very_low,at_risk,true,-0.0855,false,false,high,0.8333,direct,University Degree,external_proxy,false,false,false,false
35220,Telecommunications technician,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3421,2961,3998,3.3,estimated_sg_submajor,derived_from_official_sg,2.39,external_proxy,0.3736,0.6622,0.3324,0.8837,0.1115,low,0.0822,very_low,stable,true,0.3089,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
31596,Train operations officer,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3385,2742,3992,2.1,estimated_sg_submajor,derived_from_official_sg,0.18,external_proxy,0.3182,0.6337,0.3481,0.8782,0.1024,low,0.0702,very_low,stable,false,,false,false,medium,0.6667,submajor_fallback,GCE O-Level / Secondary,external_proxy,false,false,false,false
31572,Train service supervisor,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3272,2698,4027,2.1,estimated_sg_submajor,derived_from_official_sg,0.27,external_proxy,0.2762,0.8271,0.3502,0.8774,0.0419,very_low,0.0800,very_low,stable,true,-0.1417,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
32400,Veterinary technician/assistant,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3531,2905,4851,1.4,estimated_sg_submajor,derived_from_official_sg,2.72,external_proxy,0.3162,0.4581,0.3983,0.8606,0.1475,low,0.0577,very_low,stable,true,0.2179,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
35212,Video camera operator,ASSOCIATE PROFESSIONALS AND TECHNICIANS,5434,3900,6842,3.3,estimated_sg_submajor,derived_from_official_sg,0.89,external_proxy,0.4654,0.1738,0.5235,0.8168,0.3141,high,0.0423,very_low,at_risk,true,-0.0276,false,false,high,0.7582,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
34323,Visual merchandiser,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4736,3614,7032,2.6,estimated_sg_submajor,derived_from_official_sg,0.89,external_proxy,0.4852,0.1738,0.5260,0.8159,0.3271,high,0.0444,very_low,at_risk,true,-0.0276,false,false,high,0.7582,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,false
34123,Volunteer executive,ASSOCIATE PROFESSIONALS AND TECHNICIANS,3565,2600,4367,2.6,estimated_sg_submajor,derived_from_official_sg,3.92,external_proxy,0.3522,0.7273,0.4023,0.8592,0.0825,low,0.1030,very_low,stable,true,-0.2932,false,false,medium,0.6753,direct,University Degree,external_proxy,false,false,false,false
35140,Website administrator/Webmaster,ASSOCIATE PROFESSIONALS AND TECHNICIANS,4500,3200,8166,3.3,estimated_sg_submajor,derived_from_official_sg,4.25,external_proxy,0.7910,0.3449,0.5675,0.8014,0.4152,high,0.1548,very_low,mixed,true,0.5985,false,false,high,0.7000,submajor_fallback,University Degree,external_proxy,false,false,false,false
34121,Youth work associate,ASSOCIATE PROFESSIONALS AND TECHNICIANS,2500,2400,2800,2.6,estimated_sg_submajor,derived_from_official_sg,3.92,external_proxy,0.3522,0.7273,0.2750,0.9038,0.0868,low,0.0704,very_low,stable,true,-0.2932,false,false,medium,0.6753,direct,University Degree,external_proxy,false,false,false,false
43233,Air transport clerk,CLERICAL SUPPORT WORKERS,3160,2714,3800,2.7,estimated_sg_submajor,derived_from_official_sg,1.25,external_proxy,0.5456,0.1943,0.3369,0.8821,0.3878,high,0.0357,very_low,at_risk,true,-0.0252,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43113,Audit clerk,CLERICAL SUPPORT WORKERS,3875,3525,4443,2.7,estimated_sg_submajor,derived_from_official_sg,11.59,external_proxy,0.8643,0.0900,0.3590,0.8744,0.6877,very_high,0.0279,very_low,at_risk,true,0.1372,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
43121,Bank operations clerk,CLERICAL SUPPORT WORKERS,5150,4055,6850,2.7,estimated_sg_submajor,derived_from_official_sg,2.12,external_proxy,0.8764,0.0196,0.4627,0.8380,0.7200,very_high,0.0080,very_low,at_risk,true,-0.2015,false,false,high,0.8016,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
42111,Bank teller,CLERICAL SUPPORT WORKERS,3965,3194,4560,3.6,estimated_sg_submajor,derived_from_official_sg,2.49,external_proxy,0.6676,0.2103,0.3864,0.8647,0.4558,high,0.0543,very_low,at_risk,true,-0.1343,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
42141,Bill collector,CLERICAL SUPPORT WORKERS,4087,2497,5950,3.6,estimated_sg_submajor,derived_from_official_sg,11.59,external_proxy,0.7653,0.0900,0.5344,0.8130,0.5662,very_high,0.0368,very_low,at_risk,true,0.1372,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
43115,Billing clerk,CLERICAL SUPPORT WORKERS,3100,2200,4050,2.7,estimated_sg_submajor,derived_from_official_sg,11.59,external_proxy,0.8643,0.0900,0.4178,0.8538,0.6715,very_high,0.0325,very_low,at_risk,true,0.1372,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
43111,Bookkeeper,CLERICAL SUPPORT WORKERS,3200,1792,5788,2.7,estimated_sg_submajor,derived_from_official_sg,11.59,external_proxy,0.8643,0.0900,0.5037,0.8237,0.6479,very_high,0.0392,very_low,at_risk,true,0.1372,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42246,Contact centre information clerk,CLERICAL SUPPORT WORKERS,3150,2513,4418,3.6,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.6969,0.2513,0.4082,0.8571,0.4472,high,0.0715,very_low,at_risk,true,0.2668,false,false,medium,0.6108,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42245,Customer service officer/clerk,CLERICAL SUPPORT WORKERS,3190,2349,4264,3.6,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.6969,0.2513,0.4189,0.8534,0.4452,high,0.0734,very_low,at_risk,true,0.2668,false,false,medium,0.6108,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
41320,Data entry clerk,CLERICAL SUPPORT WORKERS,2000,1500,2925,20,estimated_sg_submajor,derived_from_official_sg,0.65,external_proxy,0.8662,0.0312,0.3422,0.8802,0.7387,very_high,0.0092,very_low,at_risk,true,0.4719,false,false,high,0.7197,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43151,Data processing control clerk,CLERICAL SUPPORT WORKERS,3480,2598,4929,2.7,estimated_sg_submajor,derived_from_official_sg,0.65,external_proxy,0.8216,0.0312,0.4535,0.8413,0.6697,very_high,0.0116,very_low,at_risk,true,0.4719,false,false,high,0.7197,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43142,Enumerator/Market research interviewer,CLERICAL SUPPORT WORKERS,2701,1788,3249,2.7,estimated_sg_submajor,derived_from_official_sg,0.61,external_proxy,0.9505,0.0597,0.3718,0.8699,0.7775,very_high,0.0211,very_low,at_risk,true,0.0303,false,false,high,0.7694,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42247,Hotel executive (including hotel reservation and front desk executive),CLERICAL SUPPORT WORKERS,3164,2674,3600,3.6,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.6969,0.2513,0.3283,0.8851,0.4618,high,0.0575,very_low,at_risk,true,0.2668,false,false,medium,0.6108,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42242,Hotel receptionist (including hotel reservation and front desk clerk),CLERICAL SUPPORT WORKERS,2687,2076,3379,3.6,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.6969,0.2513,0.3315,0.8840,0.4612,high,0.0581,very_low,at_risk,true,0.2668,false,false,medium,0.6108,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
43122,Insurance/Underwriting clerk,CLERICAL SUPPORT WORKERS,5045,3791,7333,2.7,estimated_sg_submajor,derived_from_official_sg,2.12,external_proxy,0.8764,0.0196,0.5051,0.8232,0.7073,very_high,0.0087,very_low,at_risk,true,-0.2015,false,false,high,0.8016,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43232,Land transport clerk,CLERICAL SUPPORT WORKERS,2909,1742,3995,2.7,estimated_sg_submajor,derived_from_official_sg,1.25,external_proxy,0.5456,0.1943,0.4574,0.8399,0.3692,high,0.0485,very_low,at_risk,true,-0.0252,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43112,Ledger and accounts clerk,CLERICAL SUPPORT WORKERS,3340,2300,4403,2.7,estimated_sg_submajor,derived_from_official_sg,11.59,external_proxy,0.8643,0.0900,0.4456,0.8440,0.6639,very_high,0.0347,very_low,at_risk,true,0.1372,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
44170,Legal clerk,CLERICAL SUPPORT WORKERS,4250,3045,6000,1.2,estimated_sg_submajor,derived_from_official_sg,1.82,external_proxy,0.7320,0.0731,0.4952,0.8267,0.5609,very_high,0.0265,very_low,at_risk,true,0.2554,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
44110,Library clerk,CLERICAL SUPPORT WORKERS,2426,2080,2531,1.2,estimated_sg_submajor,derived_from_official_sg,0.56,external_proxy,0.6239,0.1426,0.2428,0.9150,0.4895,high,0.0216,very_low,at_risk,true,0.1215,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
43221,Material planning clerk,CLERICAL SUPPORT WORKERS,5907,4190,9089,2.7,estimated_sg_submajor,derived_from_official_sg,4.49,external_proxy,0.5129,0.2790,0.5444,0.8095,0.2993,moderate,0.0779,very_low,at_risk,true,0.1159,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42243,Medical/Dental receptionist,CLERICAL SUPPORT WORKERS,2810,2460,3197,3.6,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.6969,0.2513,0.2909,0.8982,0.4686,high,0.0509,very_low,at_risk,true,0.2668,false,false,medium,0.6108,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42113,Money changer,CLERICAL SUPPORT WORKERS,3750,2812,5876,3.6,estimated_sg_submajor,derived_from_official_sg,2.49,external_proxy,0.6676,0.2103,0.4959,0.8264,0.4357,high,0.0696,very_low,at_risk,true,-0.1343,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
41101,Office clerk (including filing and copying),CLERICAL SUPPORT WORKERS,1822,1420,3050,20,estimated_sg_submajor,derived_from_official_sg,19,external_proxy,0.7666,0.0437,0.3583,0.8746,0.6412,very_high,0.0120,very_low,at_risk,true,0.2717,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
40000,Office supervisor,CLERICAL SUPPORT WORKERS,3743,2836,5000,3.9,estimated_sg_submajor,derived_from_official_sg,11.19,external_proxy,0.7444,0.3565,0.4463,0.8438,0.4042,high,0.1184,very_low,at_risk,true,0.0296,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42244,Passenger services agent,CLERICAL SUPPORT WORKERS,2570,1500,3544,3.6,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.6969,0.2513,0.4228,0.8520,0.4445,high,0.0741,very_low,at_risk,true,0.2668,false,false,medium,0.6108,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42131,Pawnbroker,CLERICAL SUPPORT WORKERS,5192,4638,6471,3.6,estimated_sg_submajor,derived_from_official_sg,11.59,external_proxy,0.7942,0.0900,0.4068,0.8576,0.6198,very_high,0.0291,very_low,at_risk,true,0.1372,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
43114,Payroll/Wages clerk,CLERICAL SUPPORT WORKERS,4256,3000,5950,2.7,estimated_sg_submajor,derived_from_official_sg,11.59,external_proxy,0.8643,0.0900,0.4980,0.8257,0.6494,very_high,0.0387,very_low,at_risk,true,0.1372,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
41102,Personnel/Human resource clerk,CLERICAL SUPPORT WORKERS,2950,1740,4183,20,estimated_sg_submajor,derived_from_official_sg,19,external_proxy,0.7666,0.0437,0.4659,0.8369,0.6136,very_high,0.0156,very_low,at_risk,true,0.2717,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
42112,Postal service counter clerk,CLERICAL SUPPORT WORKERS,2392,2073,3012,3.6,estimated_sg_submajor,derived_from_official_sg,2.49,external_proxy,0.6676,0.2103,0.2727,0.9046,0.4768,high,0.0383,very_low,at_risk,true,-0.1343,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
44122,Postman,CLERICAL SUPPORT WORKERS,2706,2128,3472,1.2,estimated_sg_submajor,derived_from_official_sg,0.61,external_proxy,0.6950,0.0339,0.3365,0.8822,0.5924,very_high,0.0079,very_low,at_risk,true,0.2777,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43116,Procurement/Purchasing clerk,CLERICAL SUPPORT WORKERS,2850,1600,3878,2.7,estimated_sg_submajor,derived_from_official_sg,11.59,external_proxy,0.8643,0.0900,0.4559,0.8404,0.6610,very_high,0.0355,very_low,at_risk,true,0.1372,false,false,high,0.8333,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
43222,Production planning clerk,CLERICAL SUPPORT WORKERS,3538,2193,4908,2.7,estimated_sg_submajor,derived_from_official_sg,4.49,external_proxy,0.5129,0.2790,0.4973,0.8259,0.3054,high,0.0712,very_low,at_risk,true,0.1159,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
44191,Proofreading clerk,CLERICAL SUPPORT WORKERS,5000,3600,7000,1.2,estimated_sg_submajor,derived_from_official_sg,1.67,external_proxy,0.7368,0.0642,0.5048,0.8233,0.5677,very_high,0.0239,very_low,at_risk,false,,false,false,medium,0.6667,submajor_fallback,University Degree,external_proxy,false,false,false,true
42241,Receptionist (general),CLERICAL SUPPORT WORKERS,2724,1977,3349,3.6,estimated_sg_submajor,derived_from_official_sg,0.64,external_proxy,0.6969,0.2513,0.3508,0.8772,0.4577,high,0.0614,very_low,at_risk,true,0.2668,false,false,medium,0.6108,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
41201,Secretary,CLERICAL SUPPORT WORKERS,5035,3728,6840,20,estimated_sg_submajor,derived_from_official_sg,7.23,external_proxy,0.8627,0.0499,0.4895,0.8287,0.6792,very_high,0.0211,very_low,at_risk,true,0.2403,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43123,Securities clerk,CLERICAL SUPPORT WORKERS,5972,4545,7046,2.7,estimated_sg_submajor,derived_from_official_sg,2.12,external_proxy,0.8764,0.0196,0.4428,0.8450,0.7260,very_high,0.0076,very_low,at_risk,true,-0.2015,false,false,high,0.8016,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43231,Shipping clerk,CLERICAL SUPPORT WORKERS,3320,2600,4218,2.7,estimated_sg_submajor,derived_from_official_sg,1.25,external_proxy,0.5456,0.1943,0.3886,0.8640,0.3798,high,0.0412,very_low,at_risk,true,-0.0252,false,false,medium,0.5000,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43141,Statistical clerk,CLERICAL SUPPORT WORKERS,4401,4000,5000,2.7,estimated_sg_submajor,derived_from_official_sg,0.61,external_proxy,0.9505,0.0597,0.3725,0.8696,0.7772,very_high,0.0211,very_low,at_risk,true,0.0303,false,false,high,0.7694,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
43211,Stock records clerk,CLERICAL SUPPORT WORKERS,2716,1950,3933,2.7,estimated_sg_submajor,derived_from_official_sg,6.19,external_proxy,0.2605,0.1827,0.4068,0.8576,0.1826,moderate,0.0194,very_low,stable,true,0.0036,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
43212,Storekeeper,CLERICAL SUPPORT WORKERS,2500,2000,3080,2.7,estimated_sg_submajor,derived_from_official_sg,6.19,external_proxy,0.2605,0.1827,0.3002,0.8949,0.1905,moderate,0.0143,very_low,stable,true,0.0036,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,false,true
42230,Telephone operator,CLERICAL SUPPORT WORKERS,2523,1890,3645,3.6,estimated_sg_submajor,derived_from_official_sg,0.94,external_proxy,0.6925,0.1390,0.3732,0.8694,0.5183,very_high,0.0359,very_low,at_risk,true,0.1218,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
42210,Travel consultant/Reservation executive,CLERICAL SUPPORT WORKERS,3810,2500,5057,3.6,estimated_sg_submajor,derived_from_official_sg,0.28,external_proxy,0.5520,0.4724,0.4887,0.8289,0.2414,moderate,0.1275,very_low,ai_leveraged,true,0.4346,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,false,false,false,true
41310,Typist and word processing operator,CLERICAL SUPPORT WORKERS,2803,2160,3800,20,estimated_sg_submajor,derived_from_official_sg,0.05,external_proxy,0.9897,0.1800,0.3761,0.8684,0.7047,very_high,0.0670,very_low,at_risk,true,0.0149,false,false,high,0.8333,direct,University Degree,external_proxy,false,false,false,true
51132,Attractions guide,SERVICE AND SALES WORKERS,2000,1289,2497,3.3,estimated_sg_submajor,derived_from_official_sg,0,external_proxy,0.4313,0.6533,0.5475,0.8084,0.1209,low,0.1543,very_low,ai_leveraged,false,,false,false,high,0.7079,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
54123,Auxiliary police officer,SERVICE AND SALES WORKERS,3396,3159,3577,5.8,estimated_sg_submajor,derived_from_official_sg,1.77,external_proxy,0.1205,0.6007,0.5418,0.8104,0.0390,very_low,0.0392,very_low,stable,true,-0.0098,false,false,medium,0.6979,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51322,Barista,SERVICE AND SALES WORKERS,2064,1400,2600,3.3,estimated_sg_submajor,derived_from_official_sg,2.42,external_proxy,0.1567,0.0401,0.5429,0.8100,0.1218,low,0.0034,very_low,stable,true,-0.0053,false,false,high,0.8333,direct,No formal education,external_proxy,true,false,moderate,true
51321,Bartender/Mixologist,SERVICE AND SALES WORKERS,2976,2500,3900,3.3,estimated_sg_submajor,derived_from_official_sg,2.42,external_proxy,0.1567,0.0401,0.5779,0.7978,0.1200,low,0.0036,very_low,stable,true,-0.0053,false,false,high,0.8333,direct,No formal education,external_proxy,true,false,moderate,true
51421,Beautician,SERVICE AND SALES WORKERS,3500,2474,4853,3.3,estimated_sg_submajor,derived_from_official_sg,0.45,external_proxy,0.1511,0.4073,0.6809,0.7617,0.0682,low,0.0419,very_low,stable,true,-0.0927,false,false,high,0.7475,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
51702,Bookmaker/Croupier/Casino dealer and related gaming worker,SERVICE AND SALES WORKERS,2991,2730,3363,3.3,estimated_sg_submajor,derived_from_official_sg,0.11,external_proxy,0.3148,0.0517,0.5272,0.8155,0.2435,moderate,0.0086,very_low,stable,true,-0.3663,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51112,Cabin attendant/steward,SERVICE AND SALES WORKERS,3730,2903,4727,3.3,estimated_sg_submajor,derived_from_official_sg,0.34,external_proxy,0.3683,0.4724,0.6256,0.7810,0.1518,moderate,0.1088,very_low,stable,true,0.4346,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
52301,Cage/Count supervisor,SERVICE AND SALES WORKERS,4484,4140,4817,11.8,estimated_sg_submajor,derived_from_official_sg,27.52,external_proxy,0.4156,0.0276,0.5682,0.8011,0.3238,high,0.0065,very_low,at_risk,true,0.3589,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51311,Captain waiter/Waiter supervisor,SERVICE AND SALES WORKERS,2837,2024,3473,3.3,estimated_sg_submajor,derived_from_official_sg,6.6,external_proxy,0.1970,0.0365,0.6482,0.7731,0.1468,low,0.0047,very_low,stable,true,-0.0374,false,prefix,high,0.8381,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
52302,Cashier (general),SERVICE AND SALES WORKERS,2151,1600,2588,11.8,estimated_sg_submajor,derived_from_official_sg,27.52,external_proxy,0.4156,0.0276,0.5026,0.8241,0.3331,high,0.0058,very_low,at_risk,true,0.3589,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
51111,Chief steward,SERVICE AND SALES WORKERS,6890,5631,8216,3.3,estimated_sg_submajor,derived_from_official_sg,0.34,external_proxy,0.3683,0.4724,0.6174,0.7839,0.1523,moderate,0.1074,very_low,stable,true,0.4346,false,false,medium,0.5000,direct,Polytechnic / ITE Diploma,external_proxy,true,false,moderate,true
53113,Child/After school care centre worker,SERVICE AND SALES WORKERS,2648,1750,4373,3.3,estimated_sg_submajor,derived_from_official_sg,8.64,external_proxy,0.2016,0.3930,0.6738,0.7642,0.0935,low,0.0534,very_low,stable,true,0.0897,false,false,high,0.8333,direct,GCE O-Level / Secondary,external_proxy,false,false,moderate,true
51201,Cook (e.g. commis cook 2/3),SERVICE AND SALES WORKERS,2028,1500,2955,3.3,estimated_sg_submajor,derived_from_official_sg,11.66,external_proxy,0.2625,0.3342,0.5557,0.8055,0.1408,low,0.0488,very_low,stable,true,0.2222,false,false,medium,0.6337,direct,GCE O-Level / Secondary,external_proxy,true,false,moderate,true
53203,Dental aide/assistant,SERVICE AND SALES WORKERS,2700,2300,3272,3.3,estimated_sg_submajor,derived_from_official_sg,5.2,external_proxy,0.3395,0.3298,0.5311,0.8141,0.1852,moderate,0.0595,very_low,stable,true,0.1105,false,false,medium,0.6001,direct,Polytechnic / ITE Diploma,external_proxy,false,false,moderate,true
